osm_id,surface,tracktype,highway,name
113532211,compacted,,track,佐幌川本流林道
113532233,compacted,,track,佐幌二の沢林道
113532243,compacted,,track,佐幌川本流林道
113532318,compacted,,track,佐幌循環林道
113532328,compacted,,track,佐幌川本流林道
113532330,compacted,,track,栄川岩松連絡林道
113532358,compacted,,track,パンケニコロベツ林道
113532396,compacted,,track,シートカチ林道
113532502,compacted,,track,佐幌2の沢林道
113532563,compacted,,track,パンケニコロベツ林道
113532606,compacted,,track,パンケニコロベツ林道
113532704,compacted,,track,パンケニコロベツ林道
113532718,compacted,,track,ペンケニコロベツ林道
113532724,compacted,,track,パンケニコロベツ林道
113532739,compacted,,track,佐幌循環林道
113532827,compacted,,track,パンケニコロベツ林道
113532862,dirt,,unclassified,
113532894,compacted,,track,マッカウシ林道
113532949,compacted,,track,パンケニコロベツ林道
113532979,compacted,,track,栄川岩松連絡林道
113533040,compacted,,track,シートカチ第５支線林道
113533084,compacted,,track,パンケニコロベツ林道
113533283,compacted,,track,パンケニコロベツ林道
113533290,compacted,,track,パンケニコロベツ林道
113533408,compacted,,unclassified,
113533450,compacted,,track,佐幌川本流林道
113533453,compacted,,track,ペンケニコロベツ林道
113533494,compacted,,track,佐幌4の沢林道
113533525,compacted,,track,ペンケニコロベツ林道
113533527,compacted,,unclassified,佐幌川併用林道
113533529,compacted,,track,佐幌2の沢林道
113533541,compacted,,track,マッカウシ林道
113533719,compacted,,track,パンケニコロベツ林道
113533748,compacted,,track,パンケニコロベツ林道
113533907,compacted,,track,ペンケニコロベツ林道
113533996,compacted,,track,佐幌2の沢林道
113534001,compacted,,track,パンケニコロベツ林道
113534029,compacted,,track,佐幌二2の沢林道
113534052,compacted,,track,パンケニコロベツ林道
113534073,compacted,,track,レイサクベツ林道
113534086,compacted,,unclassified,佐幌川併用林道
113534087,compacted,,track,ポントムラウシ林道
113534286,dirt,,unclassified,
113534289,compacted,,track,パンケニコロベツ林道
113534294,compacted,,track,パンケニコロベツ林道
113534339,compacted,,track,シートカチ林道
113534352,compacted,,track,パンケニコロベツ林道
113534478,compacted,,unclassified,
113534503,compacted,,unclassified,佐幌川併用林道
113534509,compacted,,track,パンケニコロベツ林道
113534557,compacted,,track,パンケニコロベツ林道
113534577,compacted,,track,ペンケニコロベツ林道
113534582,compacted,,track,ペンケニコロベツ林道
113534596,compacted,,track,パンケニコロベツ林道
113534608,compacted,,track,パンケニコロベツ林道
113534715,compacted,,track,ペンケニコロベツ林道
113534740,compacted,,track,ペンケニコロベツ林道
113534743,compacted,,track,ペンケニコロベツ林道
113534769,compacted,,track,ポントムラウシ林道
113534783,unpaved,,residential,
113534816,compacted,,unclassified,佐幌川併用林道
113534849,compacted,,track,佐幌循環林道
113534893,compacted,,track,パンケニコロベツ林道
113534919,compacted,,track,ポントムラウシ林道
113534961,compacted,,unclassified,マッカウシ林道
113534974,dirt,,unclassified,林道北新内第2線
113534988,compacted,,track,佐幌川本流林道
113534995,compacted,,unclassified,佐幌川併用林道
113535073,compacted,,track,パンケニコロベツ林道
113535137,compacted,,track,ペンケニコロベツ林道
113535196,compacted,,track,佐幌4の沢林道
113535215,dirt,,unclassified,林道北新内第2線
113535236,compacted,,unclassified,パンケニコロベツ林道
113535274,compacted,,unclassified,佐幌川併用林道
113535296,compacted,,track,ペンケニコロベツ林道
113535348,compacted,,track,ペンケニコロベツ林道
113535359,compacted,,track,ペンケニコロベツ林道
113535364,compacted,,track,ペンケニコロベツ林道
113535384,compacted,,track,パンケニコロベツ林道
113535522,compacted,,track,
113535547,unpaved,,residential,
113535597,compacted,,track,ビタラウシ林道
113535688,compacted,,track,パンケニコロベツ林道
113535845,compacted,,track,シートカチ林道
113535882,compacted,,track,佐幌循環林道
113535890,compacted,,track,パンケニコロベツ林道
113535958,compacted,,track,シートカチ林道
113535990,dirt,,unclassified,林道北新内第2線
113536034,compacted,,track,佐幌川本流林道
113536079,compacted,,track,佐幌岳林道
113536081,compacted,,unclassified,佐幌川併用林道
113536104,compacted,,track,シートカチ林道
113536156,compacted,,track,パンケニコロベツ林道
113536164,compacted,,track,マッカウシ林道
113536252,compacted,,track,ポントムラウシ林道
113536282,compacted,,track,佐幌2の沢林道
113541654,ground,,footway,中国自然歩道
113541944,unpaved,,secondary,匹見左鐙線
113543088,ground,,footway,中国自然歩道
113568201,unpaved,,residential,
113569606,unpaved,,residential,
113570193,unpaved,,track,
113570209,gravel,grade1,track,
113570477,unpaved,,track,
113570479,unpaved,,track,
113571519,unpaved,,track,
113571547,gravel,grade1,track,
113572016,gravel,grade1,track,
113572067,gravel,grade1,track,
113573040,unpaved,,track,
113573042,unpaved,,track,
113573043,unpaved,,track,
113573962,gravel,grade1,track,
113573976,unpaved,,track,
113573978,gravel,grade1,track,
113573983,gravel,grade1,track,
113573984,gravel,grade1,track,
113573986,gravel,grade1,track,
113582765,unpaved,,track,
113584970,grass,,secondary,大西瑞浪線
113638113,stone,,steps,
113652505,ground,,path,
113652891,ground,,path,
113653048,ground,,path,
113653074,ground,,path,
113653080,ground,,path,
113668644,unpaved,,track,
113699056,gravel,,track,
113705066,unpaved,,track,
113712520,gravel,grade1,track,
113712533,gravel,grade1,track,
113714450,gravel,,track,
113728640,gravel,,service,
113728678,gravel,,track,
113769478,dirt,,track,三方山林道
113769721,,grade3,track,川口林道14支線
113770039,,grade3,track,川口林道
113770512,,grade3,track,川口林道14支線
113771583,earth,,residential,
113772046,,grade3,track,川口林道
113772328,,grade3,track,川口林道
113773281,,grade3,track,川口林道
113774496,,grade3,track,川口林道
113774667,,grade3,track,川口林道
113774883,,grade3,track,川口林道
113778820,ground,,path,椿尾根コース
113778872,ground,,path,
113780336,unpaved,,track,
113780591,unpaved,,unclassified,
113785221,unpaved,,track,
113785227,unpaved,grade3,track,
113785240,dirt,,residential,
113785277,unpaved,,track,
113785302,unpaved,,track,
113785331,unpaved,grade3,track,
113785353,,grade3,track,
113785409,,grade3,track,
113785420,unpaved,,track,
113785463,unpaved,,track,
113785534,unpaved,,track,
113785555,unpaved,,unclassified,
113785562,unpaved,,unclassified,柴倉併用林道
113785570,unpaved,,track,
113785578,unpaved,,track,
113785611,unpaved,,track,
113785630,unpaved,,track,
113785636,unpaved,,track,
113785649,unpaved,,track,
113786388,,grade3,track,
113786424,unpaved,,track,
113786432,unpaved,,track,
113786480,unpaved,,track,
113786516,unpaved,,track,
113786517,unpaved,,track,
113786551,unpaved,,track,
113786599,unpaved,,track,
113786662,unpaved,,track,
113786663,,grade4,track,
113786681,unpaved,,path,
113786698,,grade3,track,
113786757,,grade3,track,
113786769,unpaved,,track,
113786830,unpaved,,track,
113786839,unpaved,,track,
113786911,unpaved,grade2,track,
113786913,,grade3,track,
113790875,ground,,track,
113790963,ground,,track,
113791475,ground,,track,
113813816,gravel,grade1,track,
113829655,unpaved,,unclassified,
113830187,unpaved,,secondary,神原西津汲線
113830231,unpaved,,track,
113831188,unpaved,,secondary,神原西津汲線
113831436,unpaved,,unclassified,
113832374,,grade2,track,
113834548,,grade2,track,
113834768,unpaved,grade1,track,
113928615,dirt,,track,
113933232,,grade2,track,
113933353,,grade3,track,
113933383,paved,grade2,track,
113933468,,grade2,track,
113933559,,grade3,track,
113933651,,grade3,track,
113933773,,grade3,track,
113933786,,grade2,track,
113933791,,grade2,track,
113933950,,grade3,track,
113933973,,grade2,track,
113934002,,grade2,track,
113934019,,grade2,track,
113934056,,grade2,track,
113934075,,grade2,track,
113934309,,grade2,track,
113934400,,grade2,track,
113934488,,grade2,track,
113934757,,grade2,track,
113934760,,grade3,track,広川原1080林道
113934793,,grade3,track,
113934921,,grade3,track,
113934972,,grade3,track,
113934978,,grade3,track,
113935000,,grade4,track,
113935021,,grade3,track,
113958646,gravel,grade1,track,
113958649,gravel,grade1,track,
113958657,gravel,grade1,track,
113958660,gravel,grade1,track,
113958666,gravel,grade1,track,
113958671,gravel,grade1,track,
113964313,unpaved,,path,
113965740,unpaved,grade3,track,
113966020,gravel,,steps,
113966083,ground,,path,
113966182,unpaved,,secondary,川合垂井線
113966366,unpaved,,track,
113967437,dirt,,track,
113967488,unpaved,,track,
114037925,unpaved,,secondary,吉部下篠目線
114047845,,grade3,track,
114047850,,grade3,track,
114048332,,grade3,track,
114048448,,grade3,track,
114048757,,grade3,track,
114049028,,grade3,track,
114049082,,grade3,track,
114049666,,grade2,track,
114049710,grass,,residential,
114049757,,grade3,track,
114050230,grass,,residential,
114050440,,grade3,track,
114050509,,grade3,track,
114050521,,grade3,track,
114050849,,grade3,track,
114051199,,grade2,track,
114051280,,grade3,track,
114051883,,grade3,track,
114051930,,grade3,track,
114051931,,grade3,track,
114052021,unpaved,,residential,
114052083,grass,,residential,
114052155,,grade3,track,
114052321,,grade3,track,
114052677,,grade3,track,
114053247,,grade3,track,
114053248,,grade3,track,
114053944,,grade3,track,
114054093,,grade3,track,
114054431,,grade3,track,
114056021,compacted,,path,
114056377,compacted,,path,
114056523,compacted,,path,
114057337,compacted,,path,
114057584,dirt,,path,
114057617,compacted,,path,
114058493,dirt,,path,
114058696,compacted,,path,
114059337,unpaved,,unclassified,
114068089,,grade4,track,
114095564,gravel,,service,
114123050,unpaved,,residential,
114136906,dirt,,unclassified,林道河内谷線
114137294,dirt,,unclassified,林道河内谷線
114137628,dirt,,unclassified,林道河内谷線
114137699,dirt,,unclassified,林道河内谷線
114137912,dirt,,unclassified,林道河内谷線
114139171,dirt,,unclassified,林道河内谷線
114140613,dirt,,unclassified,林道河内谷線
114140875,dirt,,unclassified,林道河内谷線
114141931,dirt,,unclassified,林道河内谷線
114142589,dirt,,unclassified,林道河内谷線
114142928,dirt,,unclassified,林道河内谷線
114143060,dirt,,unclassified,林道河内谷線
114143498,dirt,,unclassified,林道河内谷線
114169620,unpaved,,secondary,大西瑞浪線
114170105,,grade2,track,中山道
114171369,,grade2,track,中山道
114173436,unpaved,,construction,大西瑞浪線
114173635,unpaved,,path,
114174156,,grade2,track,
114174907,paved,grade2,track,中山道
114201365,,grade2,track,
114201491,,grade2,track,
114208399,unpaved,,path,行者道
114208400,unpaved,,path,
114216700,earth,,path,
114216971,fine_gravel,,footway,
114217174,earth,,path,北縦走路
114235105,unpaved,,track,
114235280,compacted,,unclassified,
114235615,,grade2,track,
114236218,grass,,unclassified,
114236357,compacted,,residential,
114236505,compacted,,residential,
114239483,unpaved,,residential,
114239503,unpaved,,service,
114255374,unpaved,,track,
114255880,unpaved,grade2,track,
114256277,unpaved,,track,
114256329,unpaved,,track,
114256423,unpaved,,track,
114256546,rock,,track,
114256894,unpaved,,track,
114257875,unpaved,,track,
114258875,unpaved,,track,
114260774,unpaved,,track,
114261661,unpaved,grade2,track,
114261799,highway=track smoothness=intermediate source=GSImaps/seamless surface=asphalt tracktype=grade1,grade1,track,
114263045,unpaved,,track,
114267659,ground,grade2,track,
114267714,ground,,path,
114268092,rock,,track,
114268328,unpaved,,track,
114268396,dirt,,track,
114268557,unpaved,,track,
114269133,unpaved,,track,
114270077,unpaved,,track,
114270087,unpaved,,track,
114270128,unpaved,,track,
114271148,unpaved,,track,
114272094,unpaved,,track,
114272104,gravel,,secondary,白草山公園線
114272170,highway=track smoothness=intermediate source=GSImaps/seamless surface=asphalt tracktype=grade1,grade1,track,
114273186,unpaved,,track,
114333583,earth,,path,
114337507,earth,,path,
114337577,unpaved,,unclassified,
114338330,unpaved,,secondary,打保神岡停車場線
114339192,unpaved,,track,
114339866,unpaved,,secondary,打保神岡停車場線
114340205,gravel,,unclassified,
114340924,unpaved,,secondary,打保神岡停車場線
114342023,unpaved,,secondary,打保神岡停車場線
114342197,earth,,path,神岡新道
114342308,earth,,path,
114343430,unpaved,,secondary,打保神岡停車場線
114343717,unpaved,,secondary,打保神岡停車場線
114344882,unpaved,,secondary,打保神岡停車場線
114359667,ground,grade3,track,
114359785,ground,grade3,track,
114361849,,grade3,track,
114361986,,grade3,track,
114362086,,grade2,track,
114362088,,grade2,track,
114363337,unpaved,,service,
114365158,gravel,,service,
114366782,dirt,grade4,track,
114375712,gravel,,unclassified,中山道
114376018,gravel,,unclassified,中山道
114396476,dirt,,track,
114403608,gravel,,track,
114419302,ground,grade4,track,
114420379,unpaved,,residential,
114424271,compacted,,track,
114424771,sand,,footway,
114424776,sand,,footway,
114508091,,grade2,track,
114508099,,grade3,track,
114508100,,grade2,track,
114508104,,grade3,track,
114508105,,grade2,track,
114508137,,grade3,track,
114508138,,grade3,track,
114508161,,grade2,track,
114508169,,grade3,track,
114508183,,grade2,track,
114508190,,grade3,track,
114508201,,grade3,track,
114508205,,grade2,track,
114508210,,grade3,track,
114508217,,grade3,track,
114508218,,grade2,track,
114508224,,grade2,track,
114508225,,grade2,track,
114508232,,grade3,track,
114508235,,grade2,track,
114508239,,grade3,track,
